,GOOG,GOOG,GOOG,GOOG,GOOG
,open,high,low,close,volume
time,,,,,
2020-10-02 15:56:00-04:00,1459.22,1462.46,1459.22,1460.98,726
2020-10-02 15:57:00-04:00,1459.94,1460.5,1459.94,1460.33,859
2020-10-02 15:58:00-04:00,1460.3,1460.3,1459.77,1460.01,558
2020-10-02 15:59:00-04:00,1459.65,1460.25,1458.86,1459.8,1289
2020-10-02 16:10:00-04:00,1457.8,1457.8,1457.8,1457.8,100
2020-10-02 16:21:00-04:00,1458.0,1458.0,1458.0,1458.0,100
2020-10-02 16:26:00-04:00,1457.0,1457.0,1457.0,1457.0,100
2020-10-02 16:36:00-04:00,1459.01,1459.01,1459.01,1459.01,100
2020-10-02 16:48:00-04:00,1460.0,1460.0,1460.0,1460.0,100
2020-10-05 08:17:00-04:00,1465.5,1465.5,1465.5,1465.5,100
2020-10-05 09:30:00-04:00,1466.77,1468.81,1465.02,1468.81,1013
2020-10-05 09:31:00-04:00,1470.76,1470.83,1469.75,1469.75,2619
2020-10-05 09:32:00-04:00,1470.57,1471.715,1468.45,1468.45,1220
2020-10-05 09:34:00-04:00,1470.03,1470.03,1469.78,1469.78,217
2020-10-05 09:35:00-04:00,1468.77,1468.78,1467.69,1467.96,892
2020-10-05 09:36:00-04:00,1469.54,1470.4,1468.95,1469.92,888
2020-10-05 09:37:00-04:00,1470.11,1470.11,1469.55,1469.55,1824
2020-10-05 09:38:00-04:00,1474.04,1474.04,1474.04,1474.04,110
2020-10-05 09:39:00-04:00,1473.65,1474.79,1473.51,1474.79,940
2020-10-05 09:41:00-04:00,1473.76,1473.76,1473.76,1473.76,755
2020-10-05 09:42:00-04:00,1471.18,1471.18,1470.5,1470.5,453
2020-10-05 09:46:00-04:00,1470.39,1470.39,1470.39,1470.39,1193
2020-10-05 09:47:00-04:00,1469.49,1469.49,1468.99,1469.35,1817
2020-10-05 09:48:00-04:00,1467.35,1467.35,1467.35,1467.35,196
2020-10-05 09:49:00-04:00,1466.49,1466.49,1466.49,1466.49,308
2020-10-05 09:51:00-04:00,1469.01,1469.01,1469.01,1469.01,157
2020-10-05 09:52:00-04:00,1470.28,1470.44,1470.28,1470.44,203
2020-10-05 09:53:00-04:00,1470.34,1470.34,1469.3,1469.39,1092
2020-10-05 09:54:00-04:00,1469.04,1469.04,1469.02,1469.02,298
2020-10-05 09:55:00-04:00,1470.03,1470.03,1469.46,1469.46,574
2020-10-05 09:57:00-04:00,1469.23,1469.23,1468.53,1468.53,765
2020-10-05 09:58:00-04:00,1468.57,1468.57,1468.49,1468.49,755
2020-10-05 10:00:00-04:00,1468.545,1469.61,1468.545,1469.61,639
2020-10-05 10:01:00-04:00,1470.36,1470.36,1467.99,1468.03,1204
2020-10-05 10:02:00-04:00,1467.38,1467.38,1467.38,1467.38,292
2020-10-05 10:03:00-04:00,1468.05,1468.135,1467.72,1467.72,751
2020-10-05 10:05:00-04:00,1468.55,1468.55,1468.55,1468.55,239
2020-10-05 10:06:00-04:00,1467.66,1467.99,1467.66,1467.99,333
2020-10-05 10:07:00-04:00,1467.325,1467.325,1467.325,1467.325,732
2020-10-05 10:08:00-04:00,1468.425,1468.425,1468.425,1468.425,138
2020-10-05 10:10:00-04:00,1468.72,1468.72,1468.68,1468.68,248
2020-10-05 10:12:00-04:00,1467.92,1467.92,1467.92,1467.92,267
2020-10-05 10:13:00-04:00,1468.29,1468.29,1468.08,1468.255,1214
2020-10-05 10:16:00-04:00,1469.43,1469.43,1469.43,1469.43,111
2020-10-05 10:17:00-04:00,1470.21,1470.26,1470.21,1470.26,243
2020-10-05 10:18:00-04:00,1471.5,1471.5,1471.5,1471.5,119
2020-10-05 10:19:00-04:00,1471.21,1471.8,1471.18,1471.8,914
2020-10-05 10:20:00-04:00,1472.57,1472.805,1472.27,1472.385,551
2020-10-05 10:21:00-04:00,1472.565,1472.565,1472.22,1472.22,479
2020-10-05 10:22:00-04:00,1472.555,1472.98,1472.555,1472.97,318
2020-10-05 10:23:00-04:00,1471.57,1471.57,1471.57,1471.57,218
2020-10-05 10:25:00-04:00,1471.9,1471.9,1471.9,1471.9,116
2020-10-05 10:26:00-04:00,1472.82,1472.82,1472.82,1472.82,141
2020-10-05 10:27:00-04:00,1474.64,1474.64,1474.32,1474.32,563
2020-10-05 10:31:00-04:00,1476.19,1476.19,1476.19,1476.19,298
2020-10-05 10:32:00-04:00,1477.62,1477.62,1477.62,1477.62,191
2020-10-05 10:33:00-04:00,1477.7,1477.7,1477.7,1477.7,300
2020-10-05 10:34:00-04:00,1477.94,1477.94,1477.92,1477.92,501
2020-10-05 10:36:00-04:00,1478.62,1478.62,1478.62,1478.62,429
2020-10-05 10:37:00-04:00,1477.12,1477.67,1477.12,1477.67,825
2020-10-05 10:39:00-04:00,1477.79,1477.83,1477.78,1477.83,865
2020-10-05 10:40:00-04:00,1476.96,1476.96,1476.96,1476.96,383
2020-10-05 10:42:00-04:00,1478.27,1478.27,1478.1,1478.1,882
2020-10-05 10:43:00-04:00,1479.59,1479.59,1479.59,1479.59,391
2020-10-05 10:44:00-04:00,1481.42,1481.42,1481.42,1481.42,571
2020-10-05 10:46:00-04:00,1480.16,1480.16,1479.07,1479.07,330
2020-10-05 10:47:00-04:00,1479.345,1479.345,1477.92,1477.92,276
2020-10-05 10:49:00-04:00,1478.63,1478.63,1478.63,1478.63,144
2020-10-05 10:51:00-04:00,1478.63,1478.63,1478.63,1478.63,132
2020-10-05 10:55:00-04:00,1477.53,1477.53,1477.53,1477.53,450
2020-10-05 10:57:00-04:00,1477.1,1477.1,1477.1,1477.1,231
2020-10-05 10:58:00-04:00,1478.95,1478.95,1478.53,1478.53,417
2020-10-05 11:00:00-04:00,1477.71,1477.71,1477.71,1477.71,210
2020-10-05 11:01:00-04:00,1477.44,1477.44,1477.44,1477.44,333
2020-10-05 11:04:00-04:00,1479.22,1479.22,1479.22,1479.22,118
2020-10-05 11:05:00-04:00,1479.28,1479.28,1479.28,1479.28,582
2020-10-05 11:07:00-04:00,1479.51,1479.51,1479.51,1479.51,428
2020-10-05 11:12:00-04:00,1479.95,1479.95,1479.81,1479.81,529
2020-10-05 11:13:00-04:00,1479.38,1479.38,1479.38,1479.38,191
2020-10-05 11:18:00-04:00,1481.5,1481.54,1481.5,1481.54,234
2020-10-05 11:19:00-04:00,1482.345,1482.345,1482.345,1482.345,218
2020-10-05 11:20:00-04:00,1483.04,1485.75,1483.04,1485.75,1383
2020-10-05 11:21:00-04:00,1484.16,1484.16,1484.16,1484.16,250
2020-10-05 11:22:00-04:00,1485.31,1485.31,1484.86,1484.86,461
2020-10-05 11:23:00-04:00,1485.01,1485.03,1484.18,1484.18,1526
2020-10-05 11:25:00-04:00,1484.54,1484.95,1484.42,1484.95,785
2020-10-05 11:27:00-04:00,1484.49,1484.67,1484.425,1484.425,686
2020-10-05 11:28:00-04:00,1483.38,1483.38,1483.38,1483.38,184
2020-10-05 11:30:00-04:00,1484.42,1484.42,1484.07,1484.07,351
2020-10-05 11:32:00-04:00,1483.55,1483.55,1481.51,1481.51,969
2020-10-05 11:33:00-04:00,1482.29,1482.29,1481.09,1481.09,606
2020-10-05 11:35:00-04:00,1480.53,1480.83,1480.53,1480.75,861
2020-10-05 11:36:00-04:00,1479.39,1480.08,1479.39,1480.08,202
2020-10-05 11:37:00-04:00,1480.45,1480.45,1480.45,1480.45,207
2020-10-05 11:38:00-04:00,1480.71,1480.71,1480.1,1480.1,307
2020-10-05 11:42:00-04:00,1480.35,1480.35,1480.35,1480.35,581
2020-10-05 11:44:00-04:00,1480.27,1480.27,1480.27,1480.27,235
2020-10-05 11:45:00-04:00,1480.03,1480.28,1479.53,1480.28,734
2020-10-05 11:46:00-04:00,1480.115,1480.115,1480.115,1480.115,300
2020-10-05 11:47:00-04:00,1480.43,1480.43,1480.43,1480.43,108
2020-10-05 11:52:00-04:00,1478.89,1478.89,1478.89,1478.89,110
2020-10-05 11:54:00-04:00,1478.81,1478.81,1478.81,1478.81,104
2020-10-05 11:57:00-04:00,1481.01,1481.01,1480.86,1480.86,620
2020-10-05 12:00:00-04:00,1481.57,1481.57,1481.57,1481.57,434
2020-10-05 12:06:00-04:00,1481.93,1481.93,1481.93,1481.93,119
2020-10-05 12:08:00-04:00,1481.05,1481.05,1481.05,1481.05,202
2020-10-05 12:09:00-04:00,1480.4,1480.4,1480.4,1480.4,300
2020-10-05 12:19:00-04:00,1481.65,1481.65,1481.56,1481.56,365
2020-10-05 12:26:00-04:00,1481.09,1481.09,1481.09,1481.09,198
2020-10-05 12:30:00-04:00,1481.48,1481.48,1481.48,1481.48,360
2020-10-05 12:32:00-04:00,1482.59,1482.59,1482.59,1482.59,230
2020-10-05 12:33:00-04:00,1482.46,1482.46,1482.32,1482.32,814
2020-10-05 12:34:00-04:00,1481.875,1481.875,1481.875,1481.875,127
2020-10-05 12:37:00-04:00,1482.05,1482.05,1480.14,1480.14,1905
2020-10-05 12:40:00-04:00,1478.75,1478.75,1478.75,1478.75,100
2020-10-05 12:41:00-04:00,1479.14,1479.14,1479.14,1479.14,544
2020-10-05 12:43:00-04:00,1477.61,1477.61,1477.61,1477.61,242
2020-10-05 12:44:00-04:00,1477.36,1477.36,1477.36,1477.36,379
2020-10-05 12:45:00-04:00,1477.7,1477.7,1477.7,1477.7,242
2020-10-05 12:46:00-04:00,1476.37,1476.37,1476.37,1476.37,163
2020-10-05 12:47:00-04:00,1476.7,1476.74,1476.68,1476.74,409
2020-10-05 12:49:00-04:00,1476.52,1476.79,1476.52,1476.79,240
2020-10-05 12:50:00-04:00,1477.18,1477.18,1477.18,1477.18,232
2020-10-05 12:52:00-04:00,1478.08,1478.08,1477.93,1477.93,550
2020-10-05 12:54:00-04:00,1477.88,1477.88,1477.88,1477.88,100
2020-10-05 13:00:00-04:00,1478.03,1478.03,1477.23,1477.23,938
2020-10-05 13:05:00-04:00,1477.67,1477.67,1477.67,1477.67,600
2020-10-05 13:06:00-04:00,1477.3,1477.3,1477.3,1477.3,524
2020-10-05 13:10:00-04:00,1477.0,1477.0,1477.0,1477.0,122
2020-10-05 13:11:00-04:00,1477.245,1477.245,1477.245,1477.245,370
2020-10-05 13:12:00-04:00,1476.515,1476.515,1476.515,1476.515,120
2020-10-05 13:14:00-04:00,1477.39,1477.39,1477.39,1477.39,138
2020-10-05 13:16:00-04:00,1477.24,1477.24,1477.24,1477.24,416
2020-10-05 13:17:00-04:00,1476.68,1476.68,1476.62,1476.64,406
2020-10-05 13:18:00-04:00,1475.68,1475.68,1475.68,1475.68,160
2020-10-05 13:20:00-04:00,1475.21,1475.21,1475.21,1475.21,520
2020-10-05 13:22:00-04:00,1474.44,1474.44,1474.44,1474.44,128
2020-10-05 13:27:00-04:00,1475.39,1475.39,1475.15,1475.15,679
2020-10-05 13:28:00-04:00,1475.15,1475.15,1475.15,1475.15,137
2020-10-05 13:30:00-04:00,1474.38,1474.38,1474.38,1474.38,115
2020-10-05 13:34:00-04:00,1474.23,1474.23,1474.23,1474.23,314
2020-10-05 13:35:00-04:00,1474.39,1474.39,1473.61,1473.61,1584
2020-10-05 13:36:00-04:00,1473.55,1473.59,1473.55,1473.59,427
2020-10-05 13:37:00-04:00,1473.0,1473.5,1473.0,1473.5,449
2020-10-05 13:39:00-04:00,1473.52,1474.01,1473.52,1474.01,263
2020-10-05 13:42:00-04:00,1473.62,1473.62,1473.62,1473.62,738
2020-10-05 13:43:00-04:00,1473.4,1473.4,1473.4,1473.4,100
2020-10-05 13:45:00-04:00,1474.3,1474.3,1474.3,1474.3,105
2020-10-05 13:46:00-04:00,1473.97,1473.97,1473.95,1473.95,920
2020-10-05 13:47:00-04:00,1472.8,1472.85,1472.8,1472.85,469
2020-10-05 13:48:00-04:00,1472.84,1473.0,1472.22,1472.39,514
2020-10-05 13:50:00-04:00,1473.06,1473.06,1472.98,1472.98,537
2020-10-05 13:51:00-04:00,1473.18,1473.18,1473.04,1473.04,277
2020-10-05 13:52:00-04:00,1472.89,1472.89,1472.89,1472.89,465
2020-10-05 13:56:00-04:00,1473.33,1473.49,1473.33,1473.49,278
2020-10-05 13:57:00-04:00,1472.89,1472.89,1472.81,1472.81,293
2020-10-05 13:59:00-04:00,1473.62,1473.62,1473.62,1473.62,123
2020-10-05 14:00:00-04:00,1474.22,1474.22,1474.22,1474.22,364
2020-10-05 14:01:00-04:00,1472.93,1472.93,1472.93,1472.93,191
2020-10-05 14:06:00-04:00,1471.45,1471.45,1471.45,1471.45,110
2020-10-05 14:09:00-04:00,1473.05,1473.05,1472.72,1472.72,470
2020-10-05 14:12:00-04:00,1472.01,1472.01,1472.01,1472.01,241
2020-10-05 14:15:00-04:00,1473.97,1474.03,1473.92,1474.03,981
2020-10-05 14:16:00-04:00,1474.32,1474.32,1474.32,1474.32,327
2020-10-05 14:17:00-04:00,1474.0,1474.0,1474.0,1474.0,140
2020-10-05 14:19:00-04:00,1473.55,1473.55,1473.55,1473.55,103
2020-10-05 14:20:00-04:00,1473.47,1473.47,1473.47,1473.47,425
2020-10-05 14:21:00-04:00,1473.78,1473.78,1473.75,1473.75,343
2020-10-05 14:22:00-04:00,1473.44,1473.44,1473.44,1473.44,130
2020-10-05 14:23:00-04:00,1473.51,1473.53,1473.33,1473.53,853
2020-10-05 14:24:00-04:00,1473.76,1473.76,1473.76,1473.76,512
2020-10-05 14:26:00-04:00,1472.765,1473.02,1472.765,1473.02,200
2020-10-05 14:27:00-04:00,1472.52,1472.52,1470.91,1471.0,660
2020-10-05 14:28:00-04:00,1471.03,1471.24,1471.03,1471.24,300
2020-10-05 14:33:00-04:00,1473.12,1473.12,1473.12,1473.12,179
2020-10-05 14:34:00-04:00,1473.0,1473.31,1472.815,1472.95,1060
2020-10-05 14:35:00-04:00,1472.69,1473.07,1472.63,1472.83,743
2020-10-05 14:36:00-04:00,1473.02,1473.02,1473.02,1473.02,228
2020-10-05 14:37:00-04:00,1472.9,1473.01,1472.9,1473.01,445
2020-10-05 14:39:00-04:00,1473.0,1473.0,1473.0,1473.0,373
2020-10-05 14:41:00-04:00,1473.0,1473.0,1473.0,1473.0,234
2020-10-05 14:42:00-04:00,1473.0,1473.22,1473.0,1473.22,211
2020-10-05 14:43:00-04:00,1472.75,1472.75,1472.75,1472.75,369
2020-10-05 14:44:00-04:00,1473.04,1473.04,1473.04,1473.04,171
2020-10-05 14:45:00-04:00,1473.04,1473.04,1473.04,1473.04,474
2020-10-05 14:47:00-04:00,1472.8,1472.8,1472.8,1472.8,154
2020-10-05 14:48:00-04:00,1472.8,1472.8,1472.66,1472.66,282
2020-10-05 14:50:00-04:00,1473.41,1474.27,1473.41,1474.27,418
2020-10-05 14:55:00-04:00,1475.26,1475.26,1474.87,1474.87,841
2020-10-05 14:58:00-04:00,1475.15,1476.11,1475.08,1476.11,410
2020-10-05 14:59:00-04:00,1477.94,1478.84,1477.94,1478.84,598
2020-10-05 15:00:00-04:00,1478.94,1478.94,1478.45,1478.45,581
2020-10-05 15:01:00-04:00,1477.42,1477.42,1477.09,1477.09,223
2020-10-05 15:04:00-04:00,1478.68,1478.68,1478.68,1478.68,120
2020-10-05 15:05:00-04:00,1478.86,1478.86,1478.86,1478.86,469
2020-10-05 15:06:00-04:00,1479.81,1479.81,1479.81,1479.81,202
2020-10-05 15:10:00-04:00,1481.48,1481.48,1481.15,1481.15,583
2020-10-05 15:12:00-04:00,1482.25,1482.25,1482.25,1482.25,806
2020-10-05 15:14:00-04:00,1480.92,1481.11,1480.92,1481.11,288
2020-10-05 15:15:00-04:00,1483.5,1483.5,1482.53,1482.53,1131
2020-10-05 15:16:00-04:00,1483.0,1483.0,1482.53,1482.53,477
2020-10-05 15:18:00-04:00,1482.53,1482.53,1482.38,1482.38,462
2020-10-05 15:20:00-04:00,1483.28,1483.32,1483.28,1483.32,922
2020-10-05 15:21:00-04:00,1483.27,1483.27,1483.27,1483.27,393
2020-10-05 15:22:00-04:00,1482.36,1482.36,1482.36,1482.36,497
2020-10-05 15:30:00-04:00,1483.0,1483.0,1483.0,1483.0,297
2020-10-05 15:32:00-04:00,1483.61,1483.61,1483.61,1483.61,232
2020-10-05 15:37:00-04:00,1484.21,1484.21,1484.21,1484.21,198
2020-10-05 15:39:00-04:00,1484.39,1484.39,1484.39,1484.39,122
2020-10-05 15:43:00-04:00,1483.8,1483.8,1483.8,1483.8,159
2020-10-05 15:44:00-04:00,1483.02,1483.02,1483.02,1483.02,900
2020-10-05 15:45:00-04:00,1483.18,1483.18,1482.42,1482.42,498
2020-10-05 15:46:00-04:00,1482.625,1483.28,1482.625,1483.28,655
2020-10-05 15:47:00-04:00,1481.925,1481.925,1481.91,1481.91,398
2020-10-05 15:48:00-04:00,1482.46,1482.46,1482.46,1482.46,385
2020-10-05 15:49:00-04:00,1482.725,1482.97,1482.725,1482.97,318
2020-10-05 15:50:00-04:00,1483.29,1484.71,1483.29,1484.71,1214
2020-10-05 15:51:00-04:00,1484.315,1484.325,1484.315,1484.325,300
2020-10-05 15:53:00-04:00,1484.94,1485.09,1484.94,1485.09,206
2020-10-05 15:54:00-04:00,1484.8,1485.69,1484.8,1485.69,357
2020-10-05 15:55:00-04:00,1485.78,1485.91,1485.78,1485.91,204
2020-10-05 15:56:00-04:00,1486.17,1487.91,1486.17,1487.82,1456
2020-10-05 15:57:00-04:00,1487.37,1487.66,1487.37,1487.6,976
2020-10-05 15:58:00-04:00,1487.26,1487.63,1487.26,1487.28,1722
2020-10-05 15:59:00-04:00,1486.87,1487.03,1485.97,1486.22,2074
2020-10-06 09:30:00-04:00,1477.24,1478.62,1477.24,1478.62,723
2020-10-06 09:31:00-04:00,1480.11,1482.705,1480.11,1482.705,373
2020-10-06 09:32:00-04:00,1481.08,1481.08,1480.06,1480.06,425
2020-10-06 09:37:00-04:00,1483.26,1483.26,1483.26,1483.26,141
2020-10-06 09:38:00-04:00,1482.07,1482.07,1482.07,1482.07,257
2020-10-06 09:41:00-04:00,1481.385,1481.385,1481.385,1481.385,133
2020-10-06 09:43:00-04:00,1479.885,1479.885,1479.11,1479.29,871
2020-10-06 09:44:00-04:00,1478.71,1478.71,1478.46,1478.46,234
2020-10-06 09:45:00-04:00,1474.725,1474.725,1474.725,1474.725,459
2020-10-06 09:47:00-04:00,1477.56,1477.56,1477.56,1477.56,116
2020-10-06 09:48:00-04:00,1477.02,1477.02,1477.02,1477.02,277
2020-10-06 09:49:00-04:00,1477.89,1477.94,1477.02,1477.02,971
2020-10-06 09:52:00-04:00,1476.515,1477.295,1476.515,1477.225,402
2020-10-06 09:53:00-04:00,1476.78,1476.78,1476.27,1476.27,248
2020-10-06 09:55:00-04:00,1474.815,1474.815,1474.785,1474.785,209
2020-10-06 09:56:00-04:00,1474.245,1474.245,1474.245,1474.245,107
2020-10-06 09:57:00-04:00,1476.41,1478.27,1476.41,1478.27,852
2020-10-06 09:59:00-04:00,1478.45,1478.45,1478.45,1478.45,284
2020-10-06 10:01:00-04:00,1479.28,1479.28,1479.28,1479.28,109
2020-10-06 10:04:00-04:00,1482.74,1482.82,1482.46,1482.46,424
2020-10-06 10:06:00-04:00,1481.48,1481.48,1481.29,1481.29,238
2020-10-06 10:07:00-04:00,1481.07,1481.19,1481.07,1481.19,300
2020-10-06 10:08:00-04:00,1480.8,1480.8,1480.8,1480.8,102
2020-10-06 10:11:00-04:00,1481.21,1481.21,1481.21,1481.21,219
2020-10-06 10:12:00-04:00,1482.1,1482.1,1482.1,1482.1,143
2020-10-06 10:13:00-04:00,1480.36,1480.36,1480.36,1480.36,215
2020-10-06 10:18:00-04:00,1480.78,1480.78,1480.78,1480.78,204
2020-10-06 10:19:00-04:00,1481.835,1481.835,1481.835,1481.835,100
2020-10-06 10:20:00-04:00,1481.81,1481.81,1481.81,1481.81,113
2020-10-06 10:21:00-04:00,1481.38,1481.38,1481.38,1481.38,136
2020-10-06 10:32:00-04:00,1479.74,1479.74,1479.74,1479.74,801
2020-10-06 10:35:00-04:00,1480.72,1480.72,1480.72,1480.72,145
2020-10-06 10:37:00-04:00,1480.31,1480.31,1480.31,1480.31,116
2020-10-06 10:38:00-04:00,1481.66,1481.66,1481.66,1481.66,155
2020-10-06 10:39:00-04:00,1481.5,1481.5,1480.76,1480.76,1674
2020-10-06 10:43:00-04:00,1479.0,1479.0,1478.39,1478.39,706
2020-10-06 10:48:00-04:00,1478.81,1479.13,1478.81,1478.81,597
2020-10-06 10:49:00-04:00,1476.44,1476.44,1476.26,1476.26,233
2020-10-06 10:54:00-04:00,1478.9,1478.9,1477.59,1477.68,342
2020-10-06 10:55:00-04:00,1477.19,1477.19,1477.19,1477.19,121
2020-10-06 10:56:00-04:00,1476.155,1476.155,1476.155,1476.155,197
2020-10-06 10:57:00-04:00,1476.14,1476.14,1476.14,1476.14,101
2020-10-06 11:04:00-04:00,1476.8,1476.8,1476.65,1476.65,480
2020-10-06 11:05:00-04:00,1477.02,1477.07,1477.02,1477.07,288
2020-10-06 11:06:00-04:00,1474.67,1474.67,1474.67,1474.67,418
2020-10-06 11:10:00-04:00,1471.365,1471.365,1471.275,1471.275,300
2020-10-06 11:11:00-04:00,1471.35,1471.35,1471.155,1471.155,250
2020-10-06 11:14:00-04:00,1473.24,1473.24,1473.1,1473.1,200
2020-10-06 11:17:00-04:00,1472.74,1472.74,1472.74,1472.74,311
2020-10-06 11:18:00-04:00,1473.61,1473.61,1473.61,1473.61,512
2020-10-06 11:20:00-04:00,1470.9,1470.9,1470.47,1470.47,200
2020-10-06 11:21:00-04:00,1471.57,1471.62,1471.57,1471.62,319
2020-10-06 11:22:00-04:00,1470.4,1470.4,1470.17,1470.17,999
2020-10-06 11:24:00-04:00,1467.29,1467.29,1467.29,1467.29,106
2020-10-06 11:27:00-04:00,1468.685,1468.685,1468.11,1468.11,464
2020-10-06 11:28:00-04:00,1468.92,1468.99,1468.84,1468.93,400
2020-10-06 11:29:00-04:00,1468.45,1468.45,1467.015,1467.015,438
2020-10-06 11:31:00-04:00,1464.62,1465.3,1464.56,1464.85,1089
2020-10-06 11:32:00-04:00,1465.32,1465.32,1465.3,1465.3,216
2020-10-06 11:34:00-04:00,1464.03,1464.03,1464.02,1464.02,274
2020-10-06 11:35:00-04:00,1465.42,1465.49,1465.32,1465.48,400
2020-10-06 11:38:00-04:00,1465.3,1465.37,1465.3,1465.37,402
2020-10-06 11:39:00-04:00,1464.91,1464.91,1463.99,1464.03,839
2020-10-06 11:40:00-04:00,1463.52,1463.52,1463.52,1463.52,226
2020-10-06 11:42:00-04:00,1463.79,1463.87,1463.79,1463.87,300
2020-10-06 11:43:00-04:00,1464.11,1465.08,1464.07,1465.08,467
2020-10-06 11:45:00-04:00,1466.5,1466.5,1466.5,1466.5,100
2020-10-06 11:48:00-04:00,1462.425,1462.98,1462.425,1462.98,238
2020-10-06 11:49:00-04:00,1462.535,1462.535,1461.9,1461.9,200
2020-10-06 11:50:00-04:00,1459.28,1459.84,1459.26,1459.37,1434
2020-10-06 11:51:00-04:00,1459.35,1460.09,1459.275,1459.89,916
2020-10-06 11:52:00-04:00,1459.885,1459.885,1459.61,1459.61,200
2020-10-06 11:53:00-04:00,1461.46,1461.46,1461.46,1461.46,141
2020-10-06 11:54:00-04:00,1460.56,1461.17,1460.38,1461.17,667
2020-10-06 11:56:00-04:00,1460.27,1460.595,1460.27,1460.595,300
2020-10-06 11:57:00-04:00,1460.93,1460.93,1460.93,1460.93,100
2020-10-06 11:59:00-04:00,1461.145,1461.145,1461.145,1461.145,101
2020-10-06 12:00:00-04:00,1461.33,1461.38,1461.33,1461.38,321
2020-10-06 12:02:00-04:00,1463.1,1463.1,1463.1,1463.1,173
2020-10-06 12:06:00-04:00,1463.51,1463.51,1463.51,1463.51,104
2020-10-06 12:08:00-04:00,1465.11,1465.16,1465.11,1465.11,345
2020-10-06 12:17:00-04:00,1467.5,1467.5,1467.5,1467.5,398
2020-10-06 12:23:00-04:00,1467.26,1467.26,1467.26,1467.26,334
2020-10-06 12:33:00-04:00,1465.81,1465.81,1465.81,1465.81,293
2020-10-06 12:35:00-04:00,1465.815,1465.815,1465.815,1465.815,1653
2020-10-06 12:36:00-04:00,1466.5,1466.5,1466.26,1466.26,478
2020-10-06 12:39:00-04:00,1468.05,1468.215,1468.05,1468.215,200
2020-10-06 12:52:00-04:00,1472.56,1472.56,1472.56,1472.56,100
2020-10-06 12:59:00-04:00,1471.11,1471.11,1471.11,1471.11,201
2020-10-06 13:02:00-04:00,1470.69,1470.69,1470.69,1470.69,102
2020-10-06 13:05:00-04:00,1470.86,1470.9,1470.86,1470.9,319
2020-10-06 13:06:00-04:00,1471.015,1471.015,1471.015,1471.015,225
2020-10-06 13:07:00-04:00,1472.39,1472.39,1472.26,1472.355,410
2020-10-06 13:08:00-04:00,1472.8,1472.8,1472.8,1472.8,100
2020-10-06 13:14:00-04:00,1472.37,1472.37,1472.37,1472.37,215
2020-10-06 13:17:00-04:00,1472.12,1472.33,1472.12,1472.255,501
2020-10-06 13:20:00-04:00,1472.04,1472.04,1472.04,1472.04,462
2020-10-06 13:22:00-04:00,1472.44,1473.2,1472.315,1473.2,708
2020-10-06 13:23:00-04:00,1474.5,1474.5,1474.5,1474.5,100
2020-10-06 13:24:00-04:00,1474.73,1474.73,1474.73,1474.73,163
2020-10-06 13:26:00-04:00,1474.48,1474.48,1474.46,1474.46,1002
2020-10-06 13:31:00-04:00,1474.44,1474.44,1474.44,1474.44,103
2020-10-06 13:32:00-04:00,1473.485,1473.485,1473.485,1473.485,100
2020-10-06 13:35:00-04:00,1474.67,1474.67,1474.67,1474.67,132
2020-10-06 13:37:00-04:00,1474.75,1474.77,1474.73,1474.73,300
2020-10-06 13:38:00-04:00,1474.735,1475.155,1474.735,1475.155,233
2020-10-06 13:40:00-04:00,1476.29,1476.29,1476.29,1476.29,200
2020-10-06 13:42:00-04:00,1477.88,1477.88,1477.88,1477.88,106
2020-10-06 13:44:00-04:00,1476.38,1476.38,1476.38,1476.38,110
2020-10-06 13:45:00-04:00,1477.28,1477.28,1477.26,1477.26,200
2020-10-06 13:47:00-04:00,1475.645,1475.645,1475.645,1475.645,110
2020-10-06 13:48:00-04:00,1476.77,1476.77,1475.67,1475.67,506
2020-10-06 13:49:00-04:00,1475.915,1475.915,1475.915,1475.915,174
2020-10-06 13:50:00-04:00,1477.43,1477.43,1476.68,1476.69,352
2020-10-06 13:51:00-04:00,1477.9,1477.9,1477.9,1477.9,151
2020-10-06 13:53:00-04:00,1478.19,1478.19,1478.19,1478.19,137
2020-10-06 14:05:00-04:00,1479.9,1479.9,1479.9,1479.9,200
2020-10-06 14:08:00-04:00,1479.42,1479.42,1479.42,1479.42,178
2020-10-06 14:16:00-04:00,1479.35,1479.35,1479.35,1479.35,200
2020-10-06 14:20:00-04:00,1479.35,1479.35,1479.02,1479.04,505
2020-10-06 14:21:00-04:00,1479.03,1479.03,1478.21,1478.21,582
2020-10-06 14:25:00-04:00,1479.68,1479.68,1479.68,1479.68,227
2020-10-06 14:27:00-04:00,1480.69,1480.69,1480.68,1480.68,244
2020-10-06 14:35:00-04:00,1482.18,1482.18,1482.18,1482.18,222
2020-10-06 14:38:00-04:00,1482.96,1482.96,1482.96,1482.96,107
2020-10-06 14:40:00-04:00,1483.66,1483.66,1483.66,1483.66,110
2020-10-06 14:47:00-04:00,1486.62,1486.62,1486.62,1486.62,112
2020-10-06 14:48:00-04:00,1486.74,1486.74,1486.74,1486.74,132
2020-10-06 14:49:00-04:00,1477.58,1477.58,1477.58,1477.58,851
2020-10-06 14:51:00-04:00,1472.0,1472.0,1472.0,1472.0,277
2020-10-06 14:54:00-04:00,1461.57,1461.57,1461.57,1461.57,286
2020-10-06 14:56:00-04:00,1458.66,1459.33,1458.66,1459.33,622
